SNO	FileName	Index	KeyHash	Key	Translation	
2545485	Actor_LE_LeechBeast_NPC_Final	0	4062401	Name	Prisoner
1135213	Actor_LE_LostSoul_Elite_Precursor	0	4062401	Name	Tormented Revenant
1125640	Actor_LE_LostSoul_NPC_F	0	4062401	Name	Wayward Soul
1124758	Actor_LE_LostSoul_NPC_Fc	0	4062401	Name	Wayward Soul
1130238	Actor_LE_LostSoul_NPC_Grandfather	0	4062401	Name	Freed Spirit
1125623	Actor_LE_LostSoul_NPC_M	0	4062401	Name	Wayward Soul
1124747	Actor_LE_LostSoul_NPC_Mc	0	4062401	Name	Wayward Soul
1130259	Actor_LE_LostSoul_NPC_Mother	0	4062401	Name	Freed Spirit
1130278	Actor_LE_LostSoul_NPC_Son	0	4062401	Name	Freed Spirit
1130225	Actor_LE_LostSoul_NPC_Wife	0	4062401	Name	Freed Spirit
2260718	Actor_LE_Mesmerizer_NPC	0	4062401	Name	Villager
2262650	Actor_LE_Mesmerizer_TriggerVolume	0	4062401	Name	Trigger Volume
1451833	Actor_LE_NPC_Frac_Attacker_F_01	0	4062401	Name	Villager
1451835	Actor_LE_NPC_Frac_Attacker_M_01	0	4062401	Name	Villager
1451837	Actor_LE_NPC_Hawe_Attacker_F_01	0	4062401	Name	Villager
1451839	Actor_LE_NPC_Hawe_Attacker_M_01	0	4062401	Name	Villager
1451843	Actor_LE_NPC_Kehj_Attacker_F_01	0	4062401	Name	Villager
1451841	Actor_LE_NPC_Kehj_Attacker_M_01	0	4062401	Name	Villager
1451845	Actor_LE_NPC_Scos_Attacker_F_01	0	4062401	Name	Villager
1451847	Actor_LE_NPC_Scos_Attacker_M_01	0	4062401	Name	Villager
1451851	Actor_LE_NPC_Step_Attacker_F_01	0	4062401	Name	Villager
1451849	Actor_LE_NPC_Step_Attacker_M_01	0	4062401	Name	Villager
2415934	Actor_LE_Skov_CosmicArchive_FingerMage_Boss	0	4062401	Name	Horrific Corruptor
1298796	Actor_LE_Snakegod_serpent	0	4062401	Name	Snake Serpent
2509431	Actor_LE_TimedAltars_Statue_Switch	0	4062401	Name	Bloody Altar
2542143	Actor_LE_Tournament_Elemental_Totem	0	4062401	Name	Mysterious Totem
2263146	Actor_LE_Tournament_Shrine	0	4062401	Name	Ravenous Shrine
1304361	Actor_LE_Villager_Cultist_NPC	0	4062401	Name	Villager
1313732	Actor_LE_Villager_Cultist_Pole	0	4062401	Name	Pillar of Sacrifice
1285995	Actor_LE_WoundedDruid_deer_doe_fawn	0	4062401	Name	Deer Spirit
1294988	Actor_LE_WoundedDruid_deer_stag	0	4062401	Name	Deer Spirit
1285999	Actor_LE_WoundedDruid_fox	0	4062401	Name	Fox Spirit
1482947	Actor_LTE_Hibernal_Boss	0	4062401	Name	Red-Cloaked Horror
1570261	Actor_LTE_Hibernal_Boss_Ice_Tower	0	4062401	Name	Frost Shard
1591947	Actor_LTE_Hibernal_FreezingNPC_Frac_F	0	4062401	Name	Frostbitten Villager
1591765	Actor_LTE_Hibernal_FreezingNPC_Frac_M	0	4062401	Name	Frostbitten Villager
1472060	Actor_LTE_Hibernal_FrigidHusk_01_Multistage	0	4062401	Name	Frigid Husk
1473006	Actor_LTE_Hibernal_FrigidHusk_02_Multistage	0	4062401	Name	Frigid Husk
1473040	Actor_LTE_Hibernal_FrigidHusk_03_Multistage	0	4062401	Name	Frigid Husk
1509473	Actor_LTE_Hibernal_LE_Chest_Reward_Heroic	0	4062401	Name	Greater Radiant Chest
1509471	Actor_LTE_Hibernal_LE_Chest_Reward_Normal	0	4062401	Name	Radiant Chest
1490550	Actor_LTE_Hibernal_Monument_Base	0	4062401	Name	Midwinter Ward
1510518	Actor_LTE_Hibernal_NPC_Bard	0	4062401	Name	Gileon
1510518	Actor_LTE_Hibernal_NPC_Bard	1	3426266571	FlavorName	PH - Hopeful Bard
1498299	Actor_LTE_LE_Hibernal_BuildParty_Torch	0	4062401	Name	Broken Wagon
1721293	Actor_LTE_LNY_NPC	0	4062401	Name	Ying-Yue
1721293	Actor_LTE_LNY_NPC	1	3426266571	FlavorName	Lunar Night Market
1712676	Actor_LTE_LNY_Shrine_Artillery	0	4062401	Name	Artillery Shrine
1712674	Actor_LTE_LNY_Shrine_Channeling	0	4062401	Name	Channeling Shrine
1712672	Actor_LTE_LNY_Shrine_Conduit	0	4062401	Name	Conduit Shrine
1712670	Actor_LTE_LNY_Shrine_Crit	0	4062401	Name	Lethal Shrine
1712668	Actor_LTE_LNY_Shrine_Gold	0	4062401	Name	Greed Shrine
1712666	Actor_LTE_LNY_Shrine_PBAoE	0	4062401	Name	Blast Wave Shrine
1712663	Actor_LTE_LNY_Shrine_Protection	0	4062401	Name	Protection Shrine
1679720	Actor_LTE_Lunar_NPC_Ying	0	4062401	Name	Ying Yue
1591751	Actor_LTE_SMP_Hibernal_FreezingNPC_Gizmo	0	4062401	Name	Frostbitten Villager
1467897	Actor_LTE_demon_succubus_hibernal_underlings_cold	0	4062401	Name	Blightfiend Chillweaver
1467895	Actor_LTE_drowned_brute_hibernal_underlings_cold	0	4062401	Name	Blightfiend Bruiser
1467899	Actor_LTE_fallen_grunt_club_hibernal_underlings_cold	0	4062401	Name	Blightfiend Scamp
1587206	Actor_Lacuni_Caster_Lightning	0	4062401	Name	Conjurer
1416628	Actor_Lacuni_Caster_Shadow	0	4062401	Name	Bloodseer
1712102	Actor_Lacuni_Caster_Shadow_miniboss_InvisiVortex	0	4062401	Name	Wind Storm
1859027	Actor_Lacuni_Chokepoint_Quest_Destructible	0	4062401	Name	Gruesome Barricade
1582887	Actor_Lacuni_Horror_Lightning	0	4062401	Name	Gore Fiend
1587209	Actor_Lacuni_Horror_Lightning_RandomGroundSpawn	0	4062401	Name	Gore Fiend
1416642	Actor_Lacuni_Horror_Shadow	0	4062401	Name	Slaughterer
1454153	Actor_Lacuni_Horror_Shadow_RandomGroundSpawn	0	4062401	Name	Slaughterer
2111338	Actor_Lacuni_Horror_Shadow_Scenery	0	4062401	Name	Slaughterer
1695886	Actor_Lacuni_Horror_Shadow_miniboss	0	4062401	Name	Bloodhorn
1587211	Actor_Lacuni_Hybrid_Melee_Lightning	0	4062401	Name	Goredancer 
1416626	Actor_Lacuni_Hybrid_Melee_Shadow	0	4062401	Name	Redfang
1722463	Actor_Lacuni_Hybrid_Melee_Shadow_QST_Naha_Fields_Micro_01	0	4062401	Name	Wem
1587214	Actor_Lacuni_Hybrid_Ranged_Lightning	0	4062401	Name	Goredancer
1417762	Actor_Lacuni_Hybrid_Ranged_Shadow	0	4062401	Name	Redfang
1841823	Actor_Lacuni_Openable_BearTrap	0	4062401	Name	Bear Trap
1667460	Actor_Lacuni_Prop_Armorrack_01_Dyn	0	4062401	Name	Armor Rack
1787004	Actor_Lacuni_Prop_BearTrap_01	0	4062401	Name	Bear Trap
1841972	Actor_Lacuni_Prop_BearTrap_PlayerOnly	0	4062401	Name	Bear Trap
1700681	Actor_Lacuni_Prop_Cage_Edge_3x3_01_Multistage	0	4062401	Name	Cage
1480525	Actor_Lacuni_Prop_Common_Chest_01_Dyn	0	4062401	Name	Chest
1697437	Actor_Lacuni_Prop_Common_Clicky_Rock_Global_01_Dyn	0	4062401	Name	Rock Cache
1697424	Actor_Lacuni_Prop_Common_Clicky_Rock_Global_02_Dyn	0	4062401	Name	Rock Cache
1697411	Actor_Lacuni_Prop_Common_Clicky_Rock_Global_03_Dyn	0	4062401	Name	Rock Pile
1697398	Actor_Lacuni_Prop_Common_Clicky_Rock_Global_04_Dyn	0	4062401	Name	Rock Pile
1697385	Actor_Lacuni_Prop_Common_Clicky_Rock_Global_05_Dyn	0	4062401	Name	Rock Pile
1697351	Actor_Lacuni_Prop_Common_Clicky_Rock_Global_06_Dyn	0	4062401	Name	Rock Pile
1481129	Actor_Lacuni_Prop_Common_Clicky_Rock_Tega_01_Dyn	0	4062401	Name	Rock Cache
1639656	Actor_Lacuni_Prop_Common_Clicky_Rock_Tega_02_Dyn	0	4062401	Name	Rock Cache
1639072	Actor_Lacuni_Prop_Common_Clicky_Rock_Tega_03_Dyn	0	4062401	Name	Rock Pile
1638977	Actor_Lacuni_Prop_Common_Clicky_Rock_Tega_04_Dyn	0	4062401	Name	Rock Pile
1638888	Actor_Lacuni_Prop_Common_Clicky_Rock_Tega_05_Dyn	0	4062401	Name	Rock Pile
1638870	Actor_Lacuni_Prop_Common_Clicky_Rock_Tega_06_Dyn	0	4062401	Name	Rock Pile
1697473	Actor_Lacuni_Prop_Common_Clicky_Tarp_Global_01_Dyn	0	4062401	Name	Hidden Cache
1697460	Actor_Lacuni_Prop_Common_Clicky_Tarp_Global_02_Dyn	0	4062401	Name	Hidden Cache
1697486	Actor_Lacuni_Prop_Common_Clicky_Tarp_Global_03_Dyn	0	4062401	Name	Hidden Cache
1640247	Actor_Lacuni_Prop_Common_Clicky_Tarp_Tega_01_Dyn	0	4062401	Name	Hidden Cache
1640262	Actor_Lacuni_Prop_Common_Clicky_Tarp_Tega_02_Dyn	0	4062401	Name	Hidden Cache
1640283	Actor_Lacuni_Prop_Common_Clicky_Tarp_Tega_03_Dyn	0	4062401	Name	Hidden Cache
1606500	Actor_Lacuni_Prop_Container_AnyLoot_1x1_01_Arrangement	0	4062401	Name	Jars
1606503	Actor_Lacuni_Prop_Container_AnyLoot_1x1_02_Arrangement	0	4062401	Name	Jars
1606510	Actor_Lacuni_Prop_Container_AnyLoot_1x1_03_Arrangement	0	4062401	Name	Jars
1606521	Actor_Lacuni_Prop_Container_AnyLoot_1x1_04_Arrangement	0	4062401	Name	Jars
1606524	Actor_Lacuni_Prop_Container_AnyLoot_1x1_05_Arrangement	0	4062401	Name	Jars
1678844	Actor_Lacuni_Prop_Container_AnyLoot_1x1_06_Arrangement	0	4062401	Name	Jars
1601980	Actor_Lacuni_Prop_Container_CornerLoot_2x2_01_Arrangement	0	4062401	Name	Jars
1603925	Actor_Lacuni_Prop_Container_CornerLoot_2x2_02_Arrangement	0	4062401	Name	Jars
1603932	Actor_Lacuni_Prop_Container_CornerLoot_2x2_03_Arrangement	0	4062401	Name	Jars
1606094	Actor_Lacuni_Prop_Container_CornerLoot_2x2_04_Arrangement	0	4062401	Name	Jars
1606109	Actor_Lacuni_Prop_Container_CornerLoot_2x2_05_Arrangement	0	4062401	Name	Jars
1606112	Actor_Lacuni_Prop_Container_CornerLoot_2x2_06_Arrangement	0	4062401	Name	Jars
1606115	Actor_Lacuni_Prop_Container_CornerLoot_2x2_07_Arrangement	0	4062401	Name	Jars
1606118	Actor_Lacuni_Prop_Container_CornerLoot_2x2_08_Arrangement	0	4062401	Name	Jars
1606121	Actor_Lacuni_Prop_Container_CornerLoot_2x2_09_Arrangement	0	4062401	Name	Jars
1641276	Actor_Lacuni_Prop_Rare_Chest_01_Dyn	0	4062401	Name	Resplendent Chest
2105380	Actor_Lacuni_Prop_Rare_Chest_01_Dyn_TreasureRoom	0	4062401	Name	Resplendent Chest
1697545	Actor_Lacuni_Prop_Thematic_Clicky_Global_01_Dyn	0	4062401	Name	Leather Baskets
1697530	Actor_Lacuni_Prop_Thematic_Clicky_Global_02_Dyn	0	4062401	Name	Leather Baskets
1697501	Actor_Lacuni_Prop_Thematic_Clicky_Global_03_Dyn	0	4062401	Name	Leather Baskets
1697515	Actor_Lacuni_Prop_Thematic_Clicky_Global_04_Dyn	0	4062401	Name	Leather Baskets
1481456	Actor_Lacuni_Prop_Thematic_Clicky_Tega_01_Dyn	0	4062401	Name	Leather Baskets
1481491	Actor_Lacuni_Prop_Thematic_Clicky_Tega_02_Dyn	0	4062401	Name	Leather Baskets
1525046	Actor_Lacuni_Prop_Thematic_Clicky_Tega_03_Dyn	0	4062401	Name	Leather Baskets
1634402	Actor_Lacuni_Prop_Thematic_Clicky_Tega_04_Dyn	0	4062401	Name	Leather Baskets
1580566	Actor_Lacuni_Prop_Weaponrack_01_Dyn	0	4062401	Name	Weapon Rack
2576268	Actor_Lacuni_TWR_Boss	0	4062401	Name	Frostmaw
2576268	Actor_Lacuni_TWR_Boss	1	3426266571	FlavorName	Artificer's Guardian
1587216	Actor_Lacuni_Trapper_Lightning	0	4062401	Name	Stalker
1847161	Actor_Lacuni_Trapper_Lightning_unique_ACD_RareSpawn	0	4062401	Name	Blood Lightning
1719457	Actor_Lacuni_Trapper_Miniboss_Totem_Trap	0	4062401	Name	Tether
1416640	Actor_Lacuni_Trapper_Shadow	0	4062401	Name	Strangler
1722267	Actor_Lacuni_Trapper_Shadow_QST_Naha_BridgeCat_Unique_Elite	0	4062401	Name	Pon Rekhin the Lethal
1709355	Actor_Lacuni_Trapper_miniboss	0	4062401	Name	Beastmaster
2448637	Actor_Lava_Wyrm_Boss	0	4062401	Name	Lava Worm
2449251	Actor_Lava_Wyrm_Boss_Summon	0	4062401	Name	Lava Worm Spawn
1125464	Actor_LilithShrine	0	4062401	Name	Altar of Lilith
1290126	Actor_LilithShrine_Frac	0	4062401	Name	Altar of Lilith
1290128	Actor_LilithShrine_Hawe	0	4062401	Name	Altar of Lilith
1290130	Actor_LilithShrine_Kehj	0	4062401	Name	Altar of Lilith
1330897	Actor_LilithShrine_Kehj_NoSand	0	4062401	Name	Altar of Lilith
1290121	Actor_LilithShrine_Scos	0	4062401	Name	Altar of Lilith
1290123	Actor_LilithShrine_Step	0	4062401	Name	Altar of Lilith
1200690	Actor_Lilith_Invisibile	0	4062401	Name	Lilith
1200690	Actor_Lilith_Invisibile	1	3426266571	FlavorName	Daughter of Hatred
1145715	Actor_Lilith_p1_Boss	0	4062401	Name	Lilith
1145715	Actor_Lilith_p1_Boss	1	3426266571	FlavorName	Creator of Sanctuary
1144235	Actor_Lilith_p1_demon_brute	0	4062401	Name	Enforcer
1155241	Actor_Lilith_p1_demon_brute_Elite	0	4062401	Name	Champion of Chaos
1133372	Actor_Lilith_p1_demon_mega	0	4062401	Name	Oppressor
1146895	Actor_Lilith_p1_demon_succubus_Elite	0	4062401	Name	Maiden of Hate
1133328	Actor_Lilith_p1_demon_succubus_hawz	0	4062401	Name	Succubus
1148057	Actor_Lilith_p2_Boss	0	4062401	Name	Lilith
1148057	Actor_Lilith_p2_Boss	1	3426266571	FlavorName	Daughter Of Hatred
2213835	Actor_Lobstrosity_boss	0	4062401	Name	Behemoth of Atanos
1602105	Actor_ME_ShieldBearer_CartSwitch	0	4062401	Name	Raheir's Cart
1857894	Actor_ME_Shieldbearer_Oremound_Corner_2x2_01_Multistage	0	4062401	Name	Rubble
2514014	Actor_MJD_DGN_TorridMenagerie_Portal_Dungeon_Vault	0	4062401	Name	Gateway: Savage Path
2514014	Actor_MJD_DGN_TorridMenagerie_Portal_Dungeon_Vault	1	412457791	UIName	Vault Teleporter
2467083	Actor_MJD_HellishDescent_HellBreach_Portal_indoors	0	4062401	Name	Summoned Hell Breach
2407705	Actor_MJD_HellishDescent_InfernalButcher_Enduring	0	4062401	Name	Burning Butcher
2407705	Actor_MJD_HellishDescent_InfernalButcher_Enduring	1	3426266571	FlavorName	Infernal Hunter
2580076	Actor_MJD_HellishDescent_MapIcon_Chargeable	0	412457791	UIName	Sacrificial Altar
2431307	Actor_MJD_Mech_Heat_Cleanser_MapIcon	0	412457791	UIName	Ice Aegis
2499884	Actor_MJD_Mech_Kehj_TempestOasis_UndeadDruid	0	4062401	Name	Tormented Druid
2485358	Actor_MJD_Mech_SinsOfTheMany_HellPortal	0	4062401	Name	Dominion of Sin
2538554	Actor_MJD_Mech_TorridMenagerie_Heat_Trigger_Box	0	4062401	Name	Hyperthermia
2459235	Actor_MJD_Mech_UnseenAwakening_Dungeon_Portal	0	4062401	Name	First Khazra Outpost
2490527	Actor_MJD_Mech_UnseenAwakening_Dungeon_Portal_First	0	4062401	Name	Unknown Portal
2441841	Actor_MJD_Mech_UnseenAwakening_Light	0	4062401	Name	Luminary
2507798	Actor_MJD_Mech_chaos_brute	0	4062401	Name	Chaos Bringer
2409619	Actor_MJD_OO_TreasuryChest	0	4062401	Name	Greater Radiant Chest
2508243	Actor_MJD_coredemon_mega_shocktroop	0	4062401	Name	Xol'noct
2508243	Actor_MJD_coredemon_mega_shocktroop	1	3426266571	FlavorName	The Tormentor
2508245	Actor_MJD_fallen_brute_shocktroop	0	4062401	Name	Tordak
2508245	Actor_MJD_fallen_brute_shocktroop	1	3426266571	FlavorName	The Desecrator
2236997	Actor_MOTG_Statue_RepBoard	0	4062401	Name	Altar of the Goblin
2236997	Actor_MOTG_Statue_RepBoard	1	3426486927	FlavorText	Vessel of Looting
1241791	Actor_MP_Test_Reinforcement_Goatman_brute_scos	0	4062401	Name	Blood Clan Mauler
2095917	Actor_MWH_TerrorDemon	0	4062401	Name	Hellmaw
2102344	Actor_MWH_TerrorDemon_mini	0	4062401	Name	Lesser Hellmaw
1134375	Actor_MageHalls_Base_Door_A_01_Dyn	0	4062401	Name	Door
1171316	Actor_MageHalls_Base_Door_A_01_Dyn_Locked	0	4062401	Name	Door
2598147	Actor_MageHalls_Base_Door_A_01_Dyn_StartOpen	0	4062401	Name	Door
1145823	Actor_MageHalls_Prop_Armor_Rack_01_Dyn	0	4062401	Name	Armor Rack
1144377	Actor_MageHalls_Prop_Barrel_Any_1x1_01_Arrangement	0	4062401	Name	Containers
1144384	Actor_MageHalls_Prop_Barrel_Any_1x1_02_Arrangement	0	4062401	Name	Containers
1144402	Actor_MageHalls_Prop_Barrel_Any_1x1_03_Arrangement	0	4062401	Name	Containers
1144418	Actor_MageHalls_Prop_Barrel_Any_1x1_04_Arrangement	0	4062401	Name	Containers
1144433	Actor_MageHalls_Prop_Barrel_Any_1x1_05_Arrangement	0	4062401	Name	Containers
1144468	Actor_MageHalls_Prop_Barrel_Any_1x1_06_Arrangement	0	4062401	Name	Containers
1144480	Actor_MageHalls_Prop_Barrel_Any_1x1_07_Arrangement	0	4062401	Name	Containers
1144498	Actor_MageHalls_Prop_Barrel_Any_1x1_08_Arrangement	0	4062401	Name	Containers
1144515	Actor_MageHalls_Prop_Barrel_Any_1x1_09_Arrangement	0	4062401	Name	Containers
1136827	Actor_MageHalls_Prop_Chest_Common_01_Dyn	0	4062401	Name	Chest
1136706	Actor_MageHalls_Prop_Chest_Rare_01_Dyn	0	4062401	Name	Resplendent Chest
1158873	Actor_MageHalls_Prop_Chest_Rare_Locked_GamblingCurrency	0	4062401	Name	Silent Chest
1140143	Actor_MageHalls_Prop_Horadric_Book_01_Dyn	0	4062401	Name	Horadric_Book
1122451	Actor_MageHalls_Prop_Mummy_Mage_Any_1x1_01_Multistage	0	4062401	Name	Defiled Magi
1122484	Actor_MageHalls_Prop_Mummy_Mage_Any_1x1_02_Multistage	0	4062401	Name	Defiled Magi
1122501	Actor_MageHalls_Prop_Mummy_Mage_Any_1x1_03_Multistage	0	4062401	Name	Defiled Magi
1165159	Actor_MageHalls_Prop_Weapon_Rack_01_Dyn	0	4062401	Name	Weapon Rack
2487529	Actor_MageHalls_SacredSeal_HoradricVault_Fahd_Active	0	4062401	Name	Sigil of Iben Fahd
2487525	Actor_MageHalls_SacredSeal_HoradricVault_Fahd_Dormant	0	4062401	Name	Arcane Coffer
2487525	Actor_MageHalls_SacredSeal_HoradricVault_Fahd_Dormant	1	4073325784	NoticeSignText	The vessel is locked, and there is no clear way to open it.
2498639	Actor_MageHalls_SacredSeal_HoradricVault_Rasha_Active	0	4062401	Name	Sigil of Tal Rasha
1391908	Actor_MalignantEssence	0	4062401	Name	MalignantEssence
2254354	Actor_Manifestation_Demon_Council_Member	0	4062401	Name	Malevolent Councilor
2370691	Actor_Manifestation_Demon_FingerMage	0	4062401	Name	Malevolent Finger Mage
2370678	Actor_Manifestation_fly_warrior_phys	0	4062401	Name	Malevolent Abomination
1150578	Actor_MegaDemon_Monolith_01_Dyn_DGN_Step_GrinningLabyrinth	0	4062401	Name	Grinning Statue
2306796	Actor_Mephisto_Boss_NPC	0	4062401	Name	Mephisto
2306796	Actor_Mephisto_Boss_NPC	1	3426266571	FlavorName	Lord of Hatred
2139278	Actor_Mephisto_Boss_P1	0	4062401	Name	Mephisto
2139278	Actor_Mephisto_Boss_P1	1	3426266571	FlavorName	Lord of Hatred
2220132	Actor_Mephisto_Boss_P2	0	4062401	Name	Mephisto
2220132	Actor_Mephisto_Boss_P2	1	3426266571	FlavorName	Lord of Hatred
2508229	Actor_Mephisto_Invis_NPC	0	4062401	Name	Mephisto
2508229	Actor_Mephisto_Invis_NPC	1	3426266571	FlavorName	Lord of Hatred
2291203	Actor_Mephisto_P2_Clap_Nav_Blocker	0	4062401	Name	Wall
1948704	Actor_MercHideout_Spiked_CroneClue_Any_1x1_01_Arrangement_SP	0	4062401	Name	Brutal Note
1948704	Actor_MercHideout_Spiked_CroneClue_Any_1x1_01_Arrangement_SP	1	3426486927	FlavorText	Note pinned to a bloody stake
1948704	Actor_MercHideout_Spiked_CroneClue_Any_1x1_01_Arrangement_SP	2	4073325784	NoticeSignText	The head of a Dry Steppes cannibal is mounted upon this stake. A note pinned to the stake with a knife reads:

TEMPLE OF ROT.
REVENGE.
MAYBE I'LL BE BACK.
DON'T TOUCH THE MEAT.

-VARYANA

It's clear this "Varyana" was not gifted in letters.
1465055	Actor_Merc_Hideout_NPC_BerserkerCrone	0	4062401	Name	Varyana
2453047	Actor_Merc_Hideout_NPC_BerserkerCrone_Temis	0	4062401	Name	Varyana
1472387	Actor_Merc_Hideout_NPC_BountyHunter	0	4062401	Name	Subo
2453031	Actor_Merc_Hideout_NPC_BountyHunter_Temis	0	4062401	Name	Subo
1465058	Actor_Merc_Hideout_NPC_CursedChild	0	4062401	Name	Aldkin
2453066	Actor_Merc_Hideout_NPC_CursedChild_Temis	0	4062401	Name	Aldkin
1962699	Actor_Merc_Hideout_NPC_Fayira	0	4062401	Name	Fayira
2453103	Actor_Merc_Hideout_NPC_Fayira_Temis	0	4062401	Name	Fayira
1465042	Actor_Merc_Hideout_NPC_ShieldBearer	0	4062401	Name	Raheir
2453035	Actor_Merc_Hideout_NPC_ShieldBearer_Temis	0	4062401	Name	Raheir
1812914	Actor_Mercenary_BCrone_Reinforcement	0	4062401	Name	Varyana Reinforcement
1408199	Actor_Mercenary_BerserkerCrone	0	4062401	Name	Varyana
1422982	Actor_Mercenary_BountyHunter	0	4062401	Name	Subo
1813571	Actor_Mercenary_BountyHunter_Reinforcement	0	4062401	Name	Subo Reinforcement
1422976	Actor_Mercenary_CursedChild	0	4062401	Name	Aldkin
1555161	Actor_Mercenary_CursedChild_Demon	0	4062401	Name	Aldkin - Aflame
1868821	Actor_Mercenary_CursedChild_Demon_shadow	0	4062401	Name	Aldkin - Forsaken
1813709	Actor_Mercenary_CursedChild_Reinforcement	0	4062401	Name	Aldkin Reinforcement
1929168	Actor_Mercenary_Hideout_Blacksmith	0	4062401	Name	Raheir's Anvil
1725857	Actor_Mercenary_Hideout_Occultist	0	4062401	Name	Cursed Toy Box
2025454	Actor_Mercenary_Hideout_Vendor_Generic	0	4062401	Name	Guild Coffers
1290665	Actor_Mercenary_ShieldBearer	0	4062401	Name	Raheir
1774212	Actor_Mercenary_ShieldBearer_Reinforcement	0	4062401	Name	Raheir Reinforcement
1160934	Actor_Mona_Gate_8m	0	4062401	Name	Gate
2445777	Actor_MonsterAffix_BloodPulse_Orb	0	4062401	Name	Earthquake
2517759	Actor_MonsterAffix_CracklingSoul_Exploder	0	4062401	Name	Vile Lunatic
1161196	Actor_MonsterAffix_FireOrbs_Orb	0	4062401	Name	Fire Orb
1136684	Actor_MonsterAffix_Tether_Pillar	0	4062401	Name	Hellbinder
1262652	Actor_MonsterAffix_Tether_Pillar_AutoChain	0	4062401	Name	Hellbinder
1960559	Actor_MonsterAffix_Waller_Cave_Lava_Damaged_v2_Multistage	0	4062401	Name	Wall
1439823	Actor_MonsterAffix_Waller_Damaged_v2_Multistage	0	4062401	Name	Wall
1166874	Actor_MonsterAffix_Waller_Untargetable_Wall	0	4062401	Name	Wall
1132047	Actor_MonsterAffix_Waller_Untargetable_Wall_Cannibal_Tyrant	0	4062401	Name	Wall
1960715	Actor_MonsterAffix_Waller_Untargetable_Wall_Cave_Lava	0	4062401	Name	Wall
1142722	Actor_Monster_Frac_Prologue_Devmir	0	4062401	Name	Devmir
1142900	Actor_Monster_Frac_Prologue_Isbel	0	4062401	Name	Isbel
1142900	Actor_Monster_Frac_Prologue_Isbel	1	3426266571	FlavorName	Weapon Vendor
1142889	Actor_Monster_Frac_Prologue_Stanis	0	4062401	Name	Stanis
1142889	Actor_Monster_Frac_Prologue_Stanis	1	3426266571	FlavorName	Potion Vendor
1162206	Actor_Monster_Frac_Prologue_Tovri	0	4062401	Name	Tovri
1142883	Actor_Monster_Frac_Prologue_Vani	0	4062401	Name	Vani
1128491	Actor_Monster_Step_Orbei_GhostBoss	0	4062401	Name	Eidolon of Orbei
2142601	Actor_Morlu_Brute	0	4062401	Name	Morlu Champion
2390651	Actor_Morlu_Brute_Council_Boss	0	4062401	Name	Galvanized Mauler
2598511	Actor_Morlu_Brute_TWR_Boss	0	4062401	Name	Jolting Mauler
2598511	Actor_Morlu_Brute_TWR_Boss	1	3426266571	FlavorName	Artificer's Guardian
2147352	Actor_Morlu_Caster	0	4062401	Name	Thaumaturge
2377627	Actor_Morlu_Caster_Council_Boss	0	4062401	Name	Molten Conjurer
2504779	Actor_Morlu_Caster_Council_Boss_SwarmerBodyGuard	0	4062401	Name	Scalding Writher
2451441	Actor_Morlu_Caster_QST_Warlock_ClassQ_01_UE	0	4062401	Name	Bound Hate Priest
2542337	Actor_Morlu_Caster_QST_Warlock_ClassQ_05a_UE	0	4062401	Name	Hate Priest Scion
2142625	Actor_Morlu_Melee	0	4062401	Name	Flamecarver
2473444	Actor_Morlu_Melee_Mounted	0	4062401	Name	Flamecarver
2518014	Actor_Morlu_Melee_Unique_ACD_RareSpawn	0	4062401	Name	Bloodcarver
2518014	Actor_Morlu_Melee_Unique_ACD_RareSpawn	1	3664952162	SuperElite	Blood of the Morlu
2246718	Actor_Morlu_Prop_Armor_Rack_01_Dyn	0	4062401	Name	Armor Rack
2253135	Actor_Morlu_Prop_Armor_Rack_02_Dyn	0	4062401	Name	Armor Rack
2255822	Actor_Morlu_Prop_Armor_Rack_03_Dyn	0	4062401	Name	Armor Rack
2323733	Actor_Morlu_Prop_Catapult_2x5_01_Multistage	0	4062401	Name	Heaver
2167726	Actor_Morlu_Prop_Chest_Common_01_Dyn	0	4062401	Name	Chest
2171621	Actor_Morlu_Prop_Chest_Rare_01_Dyn	0	4062401	Name	Resplendent Chest
2257893	Actor_Morlu_Prop_CommonClicky_01_Dyn	0	4062401	Name	Debris
2257906	Actor_Morlu_Prop_CommonClicky_02_Dyn	0	4062401	Name	Debris
2257919	Actor_Morlu_Prop_CommonClicky_03_Dyn	0	4062401	Name	Debris
2257937	Actor_Morlu_Prop_CommonClicky_04_Dyn	0	4062401	Name	Debris
2363478	Actor_Morlu_Prop_Portal_Structure_Edge_7x2_01_Multistage	0	4062401	Name	Morlu Portal
2257320	Actor_Morlu_Prop_Weapon_Rack_01_Dyn	0	4062401	Name	Weapon Rack
2257691	Actor_Morlu_Prop_Weapon_Rack_02_Dyn	0	4062401	Name	Weapon Rack
2142549	Actor_Morlu_Swarmer	0	4062401	Name	Writher
2020788	Actor_Mount_Albino_Cat	0	4062401	Name	Leucistic Panther
1166788	Actor_Mount_BlackPainted_Horse	0	4062401	Name	Calacas
1257433	Actor_Mount_BloodyLiquid_Horse	0	4062401	Name	Bloody Liquid Steed
1257433	Actor_Mount_BloodyLiquid_Horse	1	3426266571	FlavorName	Strange and alien, emerges from the ground.
1161188	Actor_Mount_Bloody_Horse	0	4062401	Name	Bloody Steed
1161188	Actor_Mount_Bloody_Horse	1	3426266571	FlavorName	A common breed found throughout Sanctuary.
